"","NSub","model","exp","cond","DurID","Prob","Dur"
"2940",15,"model5","exp2","AF","DurProb3","0.0215517105087779","800"
"2941",1,"model5","exp2","DF","DurProb4","0.911183354090698","1000"
"2942",2,"model5","exp2","DF","DurProb4","0.913597475189893","1000"
"2943",3,"model5","exp2","DF","DurProb4","0.941417926666371","1000"
"2944",4,"model5","exp2","DF","DurProb4","0.956593972314616","1000"
"2945",5,"model5","exp2","DF","DurProb4","0.903238821300189","1000"
"2946",6,"model5","exp2","DF","DurProb4","0.606615736416719","1000"
"2947",7,"model5","exp2","DF","DurProb4","0.903445550926843","1000"
"2948",8,"model5","exp2","DF","DurProb4","0.914613663250662","1000"
"2949",9,"model5","exp2","DF","DurProb4","0.91806406034159","1000"
"2950",10,"model5","exp2","DF","DurProb4","0.769474280722641","1000"
"2951",11,"model5","exp2","DF","DurProb4","0.835338776105073","1000"
"2952",12,"model5","exp2","DF","DurProb4","0.893346219887789","1000"
"2953",13,"model5","exp2","DF","DurProb4","0.895605442016557","1000"
"2954",14,"model5","exp2","DF","DurProb4","0.968858904996535","1000"
"2955",15,"model5","exp2","DF","DurProb4","0.900871821002175","1000"
"2956",1,"model5","exp2","AF","DurProb4","0.778931192832407","1000"
"2957",2,"model5","exp2","AF","DurProb4","0.814404496793033","1000"
"2958",3,"model5","exp2","AF","DurProb4","0.843424543911034","1000"
"2959",4,"model5","exp2","AF","DurProb4","0.383099925908489","1000"
"2960",5,"model5","exp2","AF","DurProb4","0.491870460525287","1000"
"2961",6,"model5","exp2","AF","DurProb4","0.0407506792035124","1000"
"2962",7,"model5","exp2","AF","DurProb4","0.541917448072773","1000"
"2963",8,"model5","exp2","AF","DurProb4","0.933080851805486","1000"
"2964",9,"model5","exp2","AF","DurProb4","0.886668131339579","1000"
"2965",10,"model5","exp2","AF","DurProb4","0.641188153366948","1000"
"2966",11,"model5","exp2","AF","DurProb4","0.510996279937077","1000"
"2967",12,"model5","exp2","AF","DurProb4","0.397285854087048","1000"
"2968",13,"model5","exp2","AF","DurProb4","0.0669442079001746","1000"
"2969",14,"model5","exp2","AF","DurProb4","0.720322385500021","1000"
"2970",15,"model5","exp2","AF","DurProb4","0.364444832930372","1000"
"2971",1,"model5","exp2","DF","DurProb5","0.971682173435867","1200"
"2972",2,"model5","exp2","DF","DurProb5","0.95928337963486","1200"
"2973",3,"model5","exp2","DF","DurProb5","0.989170932437681","1200"
"2974",4,"model5","exp2","DF","DurProb5","0.993708862279076","1200"
"2975",5,"model5","exp2","DF","DurProb5","0.976578612244643","1200"
"2976",6,"model5","exp2","DF","DurProb5","0.859197735851216","1200"
"2977",7,"model5","exp2","DF","DurProb5","0.974817157411498","1200"
"2978",8,"model5","exp2","DF","DurProb5","0.980091957830297","1200"
"2979",9,"model5","exp2","DF","DurProb5","0.976179939421189","1200"
"2980",10,"model5","exp2","DF","DurProb5","0.807006693788656","1200"
"2981",11,"model5","exp2","DF","DurProb5","0.932011345434526","1200"
"2982",12,"model5","exp2","DF","DurProb5","0.985138945674191","1200"
"2983",13,"model5","exp2","DF","DurProb5","0.956577406209763","1200"
"2984",14,"model5","exp2","DF","DurProb5","0.989828639445116","1200"
"2985",15,"model5","exp2","DF","DurProb5","0.976754458011442","1200"
"2986",1,"model5","exp2","AF","DurProb5","0.955414865239474","1200"
"2987",2,"model5","exp2","AF","DurProb5","0.937676422792751","1200"
"2988",3,"model5","exp2","AF","DurProb5","0.945349903829286","1200"
"2989",4,"model5","exp2","AF","DurProb5","0.830580898633308","1200"
"2990",5,"model5","exp2","AF","DurProb5","0.870168251207301","1200"
"2991",6,"model5","exp2","AF","DurProb5","0.229074128216558","1200"
"2992",7,"model5","exp2","AF","DurProb5","0.84173804612469","1200"
"2993",8,"model5","exp2","AF","DurProb5","0.984752509076384","1200"
"2994",9,"model5","exp2","AF","DurProb5","0.981343823624913","1200"
"2995",10,"model5","exp2","AF","DurProb5","0.706614186970891","1200"
"2996",11,"model5","exp2","AF","DurProb5","0.803976802530394","1200"
"2997",12,"model5","exp2","AF","DurProb5","0.911959784121542","1200"
"2998",13,"model5","exp2","AF","DurProb5","0.448756769102899","1200"
"2999",14,"model5","exp2","AF","DurProb5","0.918352299956099","1200"
"3000",15,"model5","exp2","AF","DurProb5","0.83435365904835","1200"
"3001",1,"model5","exp2","DF","DurProb6","0.987846887277534","1400"
"3002",2,"model5","exp2","DF","DurProb6","0.976610927695875","1400"
"3003",3,"model5","exp2","DF","DurProb6","0.996845700159201","1400"
"3004",4,"model5","exp2","DF","DurProb6","0.998451785444036","1400"
"3005",5,"model5","exp2","DF","DurProb6","0.991832988808927","1400"
"3006",6,"model5","exp2","DF","DurProb6","0.942196624017125","1400"
"3007",7,"model5","exp2","DF","DurProb6","0.990718039535173","1400"
"3008",8,"model5","exp2","DF","DurProb6","0.99321313513514","1400"
"3009",9,"model5","exp2","DF","DurProb6","0.990428966456131","1400"
"3010",10,"model5","exp2","DF","DurProb6","0.830844948189377","1400"
"3011",11,"model5","exp2","DF","DurProb6","0.965378481489523","1400"
"3012",12,"model5","exp2","DF","DurProb6","0.996569618603642","1400"
"3013",13,"model5","exp2","DF","DurProb6","0.977378996633546","1400"
"3014",14,"model5","exp2","DF","DurProb6","0.995470042261992","1400"
"3015",15,"model5","exp2","DF","DurProb6","0.992091025279011","1400"
"3016",1,"model5","exp2","AF","DurProb6","0.987310912381751","1400"
"3017",2,"model5","exp2","AF","DurProb6","0.973174016080109","1400"
"3018",3,"model5","exp2","AF","DurProb6","0.97549197023502","1400"
"3019",4,"model5","exp2","AF","DurProb6","0.955450374696151","1400"
"3020",5,"model5","exp2","AF","DurProb6","0.963895569853139","1400"
"3021",6,"model5","exp2","AF","DurProb6","0.543845440901146","1400"
"3022",7,"model5","exp2","AF","DurProb6","0.939624558771126","1400"
"3023",8,"model5","exp2","AF","DurProb6","0.994846708465479","1400"
"3024",9,"model5","exp2","AF","DurProb6","0.995149856706882","1400"
"3025",10,"model5","exp2","AF","DurProb6","0.748793932343945","1400"
"3026",11,"model5","exp2","AF","DurProb6","0.915908621119066","1400"
"3027",12,"model5","exp2","AF","DurProb6","0.986683768258365","1400"
"3028",13,"model5","exp2","AF","DurProb6","0.821895209929257","1400"
"3029",14,"model5","exp2","AF","DurProb6","0.969912626261926","1400"
"3030",15,"model5","exp2","AF","DurProb6","0.959646712632078","1400"
"3031",1,"model5","exp2","DF","DurProb7","0.993598152541006","1600"
"3032",2,"model5","exp2","DF","DurProb7","0.984647741765362","1600"
"3033",3,"model5","exp2","DF","DurProb7","0.998754194803711","1600"
"3034",4,"model5","exp2","DF","DurProb7","0.99946043326327","1600"
"3035",5,"model5","exp2","DF","DurProb7","0.996320295292198","1600"
"3036",6,"model5","exp2","DF","DurProb7","0.971475702181977","1600"
"3037",7,"model5","exp2","DF","DurProb7","0.995640634339203","1600"
"3038",8,"model5","exp2","DF","DurProb7","0.996990692156349","1600"
"3039",9,"model5","exp2","DF","DurProb7","0.995198938155774","1600"
"3040",10,"model5","exp2","DF","DurProb7","0.847139632603614","1600"
"3041",11,"model5","exp2","DF","DurProb7","0.979378325645756","1600"
"3042",12,"model5","exp2","DF","DurProb7","0.998864849435174","1600"
"3043",13,"model5","exp2","DF","DurProb7","0.986227402918719","1600"
"3044",14,"model5","exp2","DF","DurProb7","0.997535779148225","1600"
"3045",15,"model5","exp2","DF","DurProb7","0.996502097677681","1600"
"3046",1,"model5","exp2","AF","DurProb7","0.995137681452416","1600"
"3047",2,"model5","exp2","AF","DurProb7","0.985954207957479","1600"
"3048",3,"model5","exp2","AF","DurProb7","0.986730697184426","1600"
"3049",4,"model5","exp2","AF","DurProb7","0.984819565469486","1600"
"3050",5,"model5","exp2","AF","DurProb7","0.986889666482098","1600"
"3051",6,"model5","exp2","AF","DurProb7","0.771688203540376","1600"
"3052",7,"model5","exp2","AF","DurProb7","0.972081728091276","1600"
"3053",8,"model5","exp2","AF","DurProb7","0.997726562483163","1600"
"3054",9,"model5","exp2","AF","DurProb7","0.99824711820943","1600"
"3055",10,"model5","exp2","AF","DurProb7","0.777660693797081","1600"
"3056",11,"model5","exp2","AF","DurProb7","0.957731239512049","1600"
"3057",12,"model5","exp2","AF","DurProb7","0.996923982045118","1600"
"3058",13,"model5","exp2","AF","DurProb7","0.944298896050045","1600"
"3059",14,"model5","exp2","AF","DurProb7","0.986112757543465","1600"
"3060",15,"model5","exp2","AF","DurProb7","0.987041496430759","1600"
"3061",1,"model5","exp3","U-shaped","DurProb1","1.16473145350318e-08","400"
"3062",2,"model5","exp3","U-shaped","DurProb1","0.0141284070587241","400"
"3063",3,"model5","exp3","U-shaped","DurProb1","3.42602236559668e-13","400"
"3064",4,"model5","exp3","U-shaped","DurProb1","0.000163340350918575","400"
"3065",5,"model5","exp3","U-shaped","DurProb1","0.00330488243214996","400"
"3066",6,"model5","exp3","U-shaped","DurProb1","3.45590738299745e-05","400"
"3067",7,"model5","exp3","U-shaped","DurProb1","0.000709046278443277","400"
"3068",8,"model5","exp3","U-shaped","DurProb1","0.000387840557904766","400"
"3069",9,"model5","exp3","U-shaped","DurProb1","0.00738361983847896","400"
"3070",10,"model5","exp3","U-shaped","DurProb1","4.3123268313056e-06","400"
"3071",11,"model5","exp3","U-shaped","DurProb1","0.0378321865421534","400"
"3072",12,"model5","exp3","U-shaped","DurProb1","0.015880283496402","400"
"3073",13,"model5","exp3","U-shaped","DurProb1","5.93150474302053e-05","400"
"3074",14,"model5","exp3","U-shaped","DurProb1","0.0963885111773333","400"
"3075",15,"model5","exp3","U-shaped","DurProb1","2.57784826095427e-06","400"
"3076",1,"model5","exp3","I T-shaped","DurProb1","1.08183174891057e-09","400"
"3077",2,"model5","exp3","I T-shaped","DurProb1","5.04344572527151e-07","400"
"3078",3,"model5","exp3","I T-shaped","DurProb1","2.38427663349124e-08","400"
"3079",4,"model5","exp3","I T-shaped","DurProb1","1.97311297418993e-07","400"
"3080",5,"model5","exp3","I T-shaped","DurProb1","0.000111033513665451","400"
"3081",6,"model5","exp3","I T-shaped","DurProb1","1.96423684272161e-08","400"
"3082",7,"model5","exp3","I T-shaped","DurProb1","1.8531283274519e-07","400"
"3083",8,"model5","exp3","I T-shaped","DurProb1","2.02036488637504e-08","400"
"3084",9,"model5","exp3","I T-shaped","DurProb1","2.77648128300622e-07","400"
"3085",10,"model5","exp3","I T-shaped","DurProb1","2.41434283988725e-07","400"
"3086",11,"model5","exp3","I T-shaped","DurProb1","0.000271025333989918","400"
"3087",12,"model5","exp3","I T-shaped","DurProb1","0.00068889195163367","400"
"3088",13,"model5","exp3","I T-shaped","DurProb1","9.66390794818628e-07","400"
"3089",14,"model5","exp3","I T-shaped","DurProb1","7.67694911117637e-05","400"
"3090",15,"model5","exp3","I T-shaped","DurProb1","7.38268087752937e-08","400"
"3091",1,"model5","exp3","U-shaped","DurProb2","8.26842054588861e-05","550"
"3092",2,"model5","exp3","U-shaped","DurProb2","0.231082760681717","550"
"3093",3,"model5","exp3","U-shaped","DurProb2","6.56707349078134e-08","550"
"3094",4,"model5","exp3","U-shaped","DurProb2","0.0185353474264836","550"
"3095",5,"model5","exp3","U-shaped","DurProb2","0.0866946565316653","550"
"3096",6,"model5","exp3","U-shaped","DurProb2","0.0172279437234227","550"
"3097",7,"model5","exp3","U-shaped","DurProb2","0.0356773493133318","550"
"3098",8,"model5","exp3","U-shaped","DurProb2","0.0478611400280663","550"
"3099",9,"model5","exp3","U-shaped","DurProb2","0.200158005475496","550"
"3100",10,"model5","exp3","U-shaped","DurProb2","0.0019435562468258","550"
"3101",11,"model5","exp3","U-shaped","DurProb2","0.32971800401606","550"
"3102",12,"model5","exp3","U-shaped","DurProb2","0.264643632937808","550"
"3103",13,"model5","exp3","U-shaped","DurProb2","0.0125477197072987","550"
"3104",14,"model5","exp3","U-shaped","DurProb2","0.404619142739298","550"
"3105",15,"model5","exp3","U-shaped","DurProb2","0.00220451116048859","550"
"3106",1,"model5","exp3","I T-shaped","DurProb2","2.61088997668858e-05","550"
"3107",2,"model5","exp3","I T-shaped","DurProb2","0.000812022112010643","550"
"3108",3,"model5","exp3","I T-shaped","DurProb2","0.000212842256018372","550"
"3109",4,"model5","exp3","I T-shaped","DurProb2","0.000336556365895123","550"
"3110",5,"model5","exp3","I T-shaped","DurProb2","0.0076049803154734","550"
"3111",6,"model5","exp3","I T-shaped","DurProb2","0.000166181996726071","550"
"3112",7,"model5","exp3","I T-shaped","DurProb2","0.000169009314272249","550"
"3113",8,"model5","exp3","I T-shaped","DurProb2","0.000113477746729485","550"
"3114",9,"model5","exp3","I T-shaped","DurProb2","0.000767099002708074","550"
"3115",10,"model5","exp3","I T-shaped","DurProb2","0.000469737346860349","550"
"3116",11,"model5","exp3","I T-shaped","DurProb2","0.0222103010891863","550"
"3117",12,"model5","exp3","I T-shaped","DurProb2","0.0643269030593723","550"
"3118",13,"model5","exp3","I T-shaped","DurProb2","0.00464054910305032","550"
"3119",14,"model5","exp3","I T-shaped","DurProb2","0.0170047663660217","550"
"3120",15,"model5","exp3","I T-shaped","DurProb2","0.000297719199071052","550"
"3121",1,"model5","exp3","U-shaped","DurProb3","0.0129568368356151","700"
"3122",2,"model5","exp3","U-shaped","DurProb3","0.631050173329027","700"
"3123",3,"model5","exp3","U-shaped","DurProb3","6.85425499054479e-05","700"
"3124",4,"model5","exp3","U-shaped","DurProb3","0.221836159019105","700"
"3125",5,"model5","exp3","U-shaped","DurProb3","0.392242081679657","700"
"3126",6,"model5","exp3","U-shaped","DurProb3","0.381204699794094","700"
"3127",7,"model5","exp3","U-shaped","DurProb3","0.26163300868482","700"
"3128",8,"model5","exp3","U-shaped","DurProb3","0.447467319384508","700"
"3129",9,"model5","exp3","U-shaped","DurProb3","0.651060973304756","700"
"3130",10,"model5","exp3","U-shaped","DurProb3","0.0601828920922129","700"
"3131",11,"model5","exp3","U-shaped","DurProb3","0.675746484808711","700"
"3132",12,"model5","exp3","U-shaped","DurProb3","0.679645279963028","700"
"3133",13,"model5","exp3","U-shaped","DurProb3","0.214378387202945","700"
"3134",14,"model5","exp3","U-shaped","DurProb3","0.661926688606124","700"
"3135",15,"model5","exp3","U-shaped","DurProb3","0.0948422930566788","700"
"3136",1,"model5","exp3","I T-shaped","DurProb3","0.00827101366172086","700"
"3137",2,"model5","exp3","I T-shaped","DurProb3","0.0523881316043873","700"
"3138",3,"model5","exp3","I T-shaped","DurProb3","0.037096211960527","700"
"3139",4,"model5","exp3","I T-shaped","DurProb3","0.023117099442088","700"
"3140",5,"model5","exp3","I T-shaped","DurProb3","0.0793109080419469","700"
"3141",6,"model5","exp3","I T-shaped","DurProb3","0.0283422062874529","700"
"3142",7,"model5","exp3","I T-shaped","DurProb3","0.00823881148948862","700"
"3143",8,"model5","exp3","I T-shaped","DurProb3","0.0155152103351134","700"
"3144",9,"model5","exp3","I T-shaped","DurProb3","0.0663796417835964","700"
"3145",10,"model5","exp3","I T-shaped","DurProb3","0.0343904526758876","700"
"3146",11,"model5","exp3","I T-shaped","DurProb3","0.221958801355691","700"
"3147",12,"model5","exp3","I T-shaped","DurProb3","0.488172833974296","700"
"3148",13,"model5","exp3","I T-shaped","DurProb3","0.372444877911867","700"
"3149",14,"model5","exp3","I T-shaped","DurProb3","0.276600534264141","700"
"3150",15,"model5","exp3","I T-shaped","DurProb3","0.0330928020394036","700"
"3151",1,"model5","exp3","U-shaped","DurProb4","0.258411137975894","850"
"3152",2,"model5","exp3","U-shaped","DurProb4","0.84049504779417","850"
"3153",3,"model5","exp3","U-shaped","DurProb4","0.00611714414908775","850"
"3154",4,"model5","exp3","U-shaped","DurProb4","0.622778418561048","850"
"3155",5,"model5","exp3","U-shaped","DurProb4","0.690481720392084","850"
"3156",6,"model5","exp3","U-shaped","DurProb4","0.860410946854012","850"
"3157",7,"model5","exp3","U-shaped","DurProb4","0.6045533684425","850"
"3158",8,"model5","exp3","U-shaped","DurProb4","0.830276702042437","850"
"3159",9,"model5","exp3","U-shaped","DurProb4","0.872545551977186","850"
"3160",10,"model5","exp3","U-shaped","DurProb4","0.38033535602294","850"
"3161",11,"model5","exp3","U-shaped","DurProb4","0.841373792692669","850"
"3162",12,"model5","exp3","U-shaped","DurProb4","0.869902588748638","850"
"3163",13,"model5","exp3","U-shaped","DurProb4","0.665010569566375","850"
"3164",14,"model5","exp3","U-shaped","DurProb4","0.795202555619412","850"
"3165",15,"model5","exp3","U-shaped","DurProb4","0.560009971981134","850"
"3166",1,"model5","exp3","I T-shaped","DurProb4","0.258186030528354","850"
"3167",2,"model5","exp3","I T-shaped","DurProb4","0.458908462025441","850"
"3168",3,"model5","exp3","I T-shaped","DurProb4","0.526767448596353","850"
"3169",4,"model5","exp3","I T-shaped","DurProb4","0.270496947883893","850"
"3170",5,"model5","exp3","I T-shaped","DurProb4","0.29190665394282","850"
"3171",6,"model5","exp3","I T-shaped","DurProb4","0.452418305115683","850"
"3172",7,"model5","exp3","I T-shaped","DurProb4","0.0935969332986382","850"
"3173",8,"model5","exp3","I T-shaped","DurProb4","0.277271273268228","850"
"3174",9,"model5","exp3","I T-shaped","DurProb4","0.571137257036528","850"
"3175",10,"model5","exp3","I T-shaped","DurProb4","0.369448504081795","850"
"3176",11,"model5","exp3","I T-shaped","DurProb4","0.594611595165547","850"
"3177",12,"model5","exp3","I T-shaped","DurProb4","0.839488646480742","850"
"3178",13,"model5","exp3","I T-shaped","DurProb4","0.93177286627406","850"
"3179",14,"model5","exp3","I T-shaped","DurProb4","0.739183265295543","850"
"3180",15,"model5","exp3","I T-shaped","DurProb4","0.42434504829221","850"
"3181",1,"model5","exp3","U-shaped","DurProb5","0.775729301099286","1000"
"3182",2,"model5","exp3","U-shaped","DurProb5","0.920528541171527","1000"
"3183",3,"model5","exp3","U-shaped","DurProb5","0.125395427872651","1000"
"3184",4,"model5","exp3","U-shaped","DurProb5","0.849515646563389","1000"
"3185",5,"model5","exp3","U-shaped","DurProb5","0.841650628916638","1000"
